artist_key,width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,artist_works_log,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,artist_works_count_train
seungeun suh,70.99,80.26,2.03,5697.6574,8.647810386890065,1.1305817720805749,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15215,60
seungeun suh,89.99,100.0,1.78,8999.0,9.104868739033948,1.11123458162018,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15216,60
seungeun suh,151.99,102.01,2.29,15504.499900000004,9.648885576902796,1.4899519654935791,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15217,60
seungeun suh,35.99,70.0,2.03,2519.3,7.831736364140299,1.9449847179772155,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15218,60
seungeun suh,72.69,72.69,1.78,5283.8360999999995,8.572407646993089,1.0,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15219,60
seungeun suh,159.99,130.0,2.29,20798.7,9.942645763736204,1.2306923076923078,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15220,60
seungeun suh,131.83,116.84,2.03,15403.017200000002,9.642318691289418,1.128295104416296,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15221,60
seungeun suh,169.93,130.0,2.54,22090.9,10.002921038001595,1.307153846153846,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15222,60
seungeun suh,76.99,83.01,1.78,6390.9399,8.762636625756903,1.0781919729835046,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15223,60
seungeun suh,43.18,100.0,2.54,4318.0,8.370547611074752,2.3158869847151458,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15224,60
seungeun suh,51.99,53.01,1.78,2755.9899,7.921531967395339,1.0196191575302942,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15225,60
seungeun suh,35.99,70.0,1.27,2519.3,7.831736364140299,1.9449847179772155,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15226,60
seungeun suh,130.0,130.0,2.54,16900.0,9.735068900911164,1.0,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15227,60
seungeun suh,150.6,138.0,2.54,20782.8,9.941881000522995,1.0913043478260869,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15228,60
seungeun suh,70.99,73.0,2.54,5182.2699999999995,8.552998463199685,1.0283138470207072,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15229,60
eury kim,45.5,65.1,2.5,2962.0499999999997,7.993636875171428,1.4307692307692306,True,False,oil,canvas,oil__canvas,5.1647859739235145,False,True,15230,174
eury kim,19.2,54.0,5.0,1036.8,6.94389432559801,2.8125,True,False,mixed_media,unknown,mixed_media__unknown,5.1647859739235145,False,True,15231,174
taeil kim,72.39,91.44,2.79,6619.3416,8.797751187791604,1.263157894736842,True,False,oil,canvas,oil__canvas,5.288267030694535,False,True,15233,197
kim byungkwan,50.0,65.1,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15235,136
kim byungkwan,53.0,72.7,2.0,3853.1,8.256633298091595,1.3716981132075472,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15236,136
kim byungkwan,50.0,65.1,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15237,136
eury kim,30.0,30.0,2.0,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.1647859739235145,False,True,15238,174
eury kim,30.0,30.0,2.0,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.1647859739235145,False,True,15239,174
jaeha park,56.5,78.0,0.1,4407.0,8.390949464841986,1.3805309734513274,True,False,mixed_media,paper,mixed_media__paper,2.6390573296152584,False,True,15240,13
seungeun suh,22.0,27.28,2.49,600.1600000000001,6.397196286333577,1.24,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15243,60
junga c,96.98,130.0,4.98,12607.4,9.442039222132788,1.3404825737265416,True,False,mixed_media,canvas,mixed_media__canvas,1.0986122886681098,False,True,15244,2
ko byung jun,15.75,21.84,2.29,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15245,343
mia kim,27.3,22.0,2.0,600.6,6.39792915554923,1.240909090909091,True,False,acrylic,canvas,acrylic__canvas,5.3706380281276624,False,True,15246,214
eury kim,21.0,21.0,0.8,441.0,6.089044875446846,1.0,True,False,oil,panel,oil__panel,5.1647859739235145,False,True,15247,174
seungyeon moon,60.0,68.0,4.0,4080.0,8.313852267398207,1.1333333333333333,True,False,acrylic,canvas,acrylic__canvas,3.1354942159291497,False,True,15248,22
seungyeon moon,54.0,35.0,5.0,1890.0,7.544332108053688,1.542857142857143,True,False,acrylic,canvas,acrylic__canvas,3.1354942159291497,False,True,15249,22
seungyeon moon,62.0,72.0,8.0,4464.0,8.403800504061147,1.1612903225806452,True,False,acrylic,canvas,acrylic__canvas,3.1354942159291497,False,True,15250,22
seungyeon moon,62.0,62.0,8.0,3844.0,8.254268770090183,1.0,True,False,mixed_media,canvas,mixed_media__canvas,3.1354942159291497,False,True,15251,22
seungyeon moon,80.3,80.3,4.0,6448.089999999999,8.771539241905431,1.0,True,False,mixed_media,canvas,mixed_media__canvas,3.1354942159291497,False,True,15252,22
seungyeon moon,91.0,91.0,4.0,8281.0,9.0217190130337,1.0,True,False,mixed_media,canvas,mixed_media__canvas,3.1354942159291497,False,True,15253,22
seunghwan kim,150.0,200.0,3.0,30000.0,10.308952660644293,1.3333333333333333,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15254,136
ko byung jun,15.75,21.84,2.29,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15255,343
seungyeon moon,72.0,72.0,4.0,5184.0,8.55333223803211,1.0,True,False,mixed_media,canvas,mixed_media__canvas,3.1354942159291497,False,True,15256,22
seungyeon moon,80.3,80.3,4.0,6448.089999999999,8.771539241905431,1.0,True,False,mixed_media,canvas,mixed_media__canvas,3.1354942159291497,False,True,15257,22
eury kim,27.0,27.0,2.0,729.0,6.591673732008658,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.1647859739235145,False,True,15258,174
eury kim,27.0,27.0,2.0,729.0,6.591673732008658,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.1647859739235145,False,True,15259,174
kim byungkwan,60.6,80.3,2.0,4866.18,8.490064514027985,1.325082508250825,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15260,136
kim byungkwan,50.0,65.1,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15261,136
ko byung jun,15.75,21.84,2.29,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15262,343
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15263,343
woori bai,27.18,40.89,1.98,1111.3902,7.013366943099548,1.5044150110375276,True,False,oil,canvas,oil__canvas,3.1354942159291497,False,True,15264,22
woori bai,21.84,27.18,3.81,593.6111999999999,6.386224559599702,1.2445054945054943,True,False,oil,canvas,oil__canvas,3.1354942159291497,False,True,15265,22
woori bai,17.88,25.65,1.98,458.622,6.128226341362146,1.4345637583892616,True,False,oil,canvas,oil__canvas,3.1354942159291497,False,True,15266,22
woori bai,31.5,40.39,1.98,1272.285,7.148569775406909,1.2822222222222222,True,False,oil,canvas,oil__canvas,3.1354942159291497,False,True,15267,22
ari kwon,22.0,27.3,3.0,600.6,6.39792915554923,1.240909090909091,True,False,mixed_media,paper,mixed_media__paper,4.867534450455582,False,True,15269,129
ko byung jun,15.75,21.84,1.78,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15270,343
mia kim,27.3,22.0,1.8,600.6,6.39792915554923,1.240909090909091,True,False,acrylic,canvas,acrylic__canvas,5.3706380281276624,False,True,15271,214
aeran jung,162.2,130.3,7.0,21134.66,9.958669625812112,1.244819646968534,True,False,acrylic,canvas,acrylic__canvas,2.9444389791664403,False,True,15272,18
eury kim,83.8,108.9,3.0,9125.82,9.118863037426951,1.2995226730310263,True,False,mixed_media,panel,mixed_media__panel,5.1647859739235145,False,True,15273,174
eury kim,60.0,60.0,3.0,3600.0,8.1886891244442,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.1647859739235145,False,True,15274,174
hunjung kim,53.34,53.34,1.91,2845.1556000000005,7.953373037507736,1.0,True,False,oil,canvas,oil__canvas,4.844187086458591,False,True,15278,126
ko byung jun,15.75,21.84,1.78,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15279,343
ko byung jun,15.75,21.84,1.78,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15280,343
banakido moho,53.0,45.5,1.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,2.1972245773362196,False,True,15281,8
banakido moho,45.5,53.0,1.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,2.1972245773362196,False,True,15282,8
banakido moho,53.0,45.5,1.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,2.1972245773362196,False,True,15283,8
banakido moho,45.5,53.0,1.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,2.1972245773362196,False,True,15284,8
eury kim,30.0,30.0,2.0,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.1647859739235145,False,True,15285,174
cheolhee lim,24.0,33.0,0.1,792.0,6.674561391814426,1.375,True,False,acrylic,paper,acrylic__paper,5.605802066295998,False,True,15286,271
joong hyun park,40.9,31.8,2.0,1300.62,7.170596352834887,1.2861635220125784,True,False,oil,canvas,oil__canvas,5.2832037287379885,False,True,15287,196
kim byungkwan,50.0,65.1,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15288,136
kim byungkwan,53.0,72.7,2.0,3853.1,8.256633298091595,1.3716981132075472,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15289,136
kim byungkwan,50.0,65.1,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15290,136
ahyoung sohn,68.2,105.0,2.0,7161.0,8.87640491500694,1.5395894428152492,True,False,ink,paper,ink__paper,3.4011973816621555,False,True,15292,29
lee yimchoon,60.6,72.7,3.5,4405.62,8.390636277614743,1.1996699669966997,True,False,mixed_media,canvas,mixed_media__canvas,3.367295829986474,False,True,15293,28
hyoseon park,18.0,26.0,0.1,468.0,6.148468295917647,1.4444444444444444,True,False,mixed_media,paper,mixed_media__paper,0.6931471805599453,False,True,15294,1
kim byungkwan,53.0,72.7,2.0,3853.1,8.256633298091595,1.3716981132075472,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15295,136
kim byungkwan,50.0,65.1,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15296,136
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15297,343
aeran jung,116.8,91.0,5.0,10628.8,9.271322576910975,1.2835164835164834,True,False,acrylic,canvas,acrylic__canvas,2.9444389791664403,False,True,15298,18
aeran jung,116.8,91.0,5.0,10628.8,9.271322576910975,1.2835164835164834,True,False,acrylic,canvas,acrylic__canvas,2.9444389791664403,False,True,15299,18
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15301,343
kim byungkwan,53.0,72.7,2.0,3853.1,8.256633298091595,1.3716981132075472,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15302,136
cheolhee lim,24.0,33.0,0.1,792.0,6.674561391814426,1.375,True,False,acrylic,canvas,acrylic__canvas,5.605802066295998,False,True,15303,271
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15304,343
taeil kim,72.39,91.44,2.54,6619.3416,8.797751187791604,1.263157894736842,True,False,oil,canvas,oil__canvas,5.288267030694535,False,True,15305,197
taeil kim,72.39,91.44,2.54,6619.3416,8.797751187791604,1.263157894736842,True,False,oil,canvas,oil__canvas,5.288267030694535,False,True,15306,197
kim byungkwan,65.1,50.0,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,15307,136
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15308,343
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15309,343
ouchul hwang,100.1,119.9,2.0,12001.99,9.392827748354645,1.197802197802198,True,False,oil,canvas,oil__canvas,4.820281565605037,False,True,15310,123
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15311,343
ko byung jun,32.0,40.64,1.78,1300.48,7.170488706069953,1.27,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15314,343
myeongjin choi,27.3,34.8,2.5,950.04,6.8565040889713424,1.2747252747252746,True,False,mixed_media,canvas,mixed_media__canvas,3.044522437723423,False,True,15315,20
myeongjin choi,116.8,91.0,3.0,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,canvas,mixed_media__canvas,3.044522437723423,False,True,15316,20
myeongjin choi,13.0,9.0,3.0,117.0,4.762173934797756,1.4444444444444444,True,False,mixed_media,canvas,mixed_media__canvas,3.044522437723423,False,True,15317,20
cheolhee lim,24.0,33.0,0.1,792.0,6.674561391814426,1.375,True,False,acrylic,canvas,acrylic__canvas,5.605802066295998,False,True,15318,271
myeongjin choi,9.0,15.5,3.0,139.5,4.93806460126142,1.7222222222222223,True,False,mixed_media,canvas,mixed_media__canvas,3.044522437723423,False,True,15319,20
seungeun suh,12.7,17.78,0.25,225.806,5.419676223550304,1.4,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15321,60
seungeun suh,27.7,34.8,2.3,963.96,6.871049799973721,1.2563176895306858,True,False,mixed_media,paper,mixed_media__paper,4.110873864173311,False,True,15322,60
ko byung jun,15.75,21.84,1.78,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15323,343
sanghee ahn,72.5,60.5,2.0,4386.25,8.386229926897425,1.1983471074380163,True,False,acrylic,canvas,acrylic__canvas,5.25227342804663,False,True,15325,190
none z,45.5,53.0,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,oil,panel,oil__panel,4.189654742026425,False,True,15326,65
ko byung jun,12.45,17.27,0.25,215.0115,5.3706915150693035,1.38714859437751,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15327,343
ko byung jun,12.45,17.27,0.25,215.0115,5.3706915150693035,1.38714859437751,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15329,343
hyunju kim,111.76,144.78,2.54,16180.6128,9.691569063813702,1.2954545454545454,True,False,oil,canvas,oil__canvas,5.6240175061873385,False,True,15330,276
ko byung jun,12.45,17.27,0.25,215.0115,5.3706915150693035,1.38714859437751,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15331,343
ko byung jun,12.45,17.27,0.25,215.0115,5.3706915150693035,1.38714859437751,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15332,343
ko byung jun,15.75,21.84,0.1,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15333,343
jungwan chae,116.5,72.5,4.0,8446.25,9.041477834866384,1.606896551724138,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15334,50
jungwan chae,116.5,80.0,4.0,9320.0,9.139917907679637,1.45625,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15335,50
jungwan chae,145.5,112.5,4.0,16368.75,9.703129308256022,1.2933333333333332,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15336,50
jungwan chae,72.7,100.0,4.0,7270.0,8.891511570527564,1.3755158184319118,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15337,50
jungwan chae,53.0,72.7,3.0,3853.1,8.256633298091595,1.3716981132075472,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15338,50
jungwan chae,100.0,72.7,3.0,7270.0,8.891511570527564,1.3755158184319118,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15339,50
hunjung kim,53.34,66.04,0.1,3522.5736000000006,8.166947137805796,1.238095238095238,True,False,oil,canvas,oil__canvas,4.844187086458591,False,True,15340,126
myeongjin choi,22.3,27.5,2.0,613.25,6.418772683138599,1.2331838565022422,True,False,mixed_media,panel,mixed_media__panel,3.044522437723423,False,True,15341,20
jungwan chae,50.0,72.7,0.1,3635.0,8.19836438996762,1.454,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15342,50
jungwan chae,116.8,80.3,0.1,9379.04,9.146232691346842,1.4545454545454546,True,False,acrylic,canvas,acrylic__canvas,3.9318256327243257,False,True,15343,50
ko byung jun,15.75,21.84,0.1,343.98,5.840583516148347,1.3866666666666667,True,False,mixed_media,paper,mixed_media__paper,5.840641657373398,False,True,15344,343
gyuhun jo,45.5,53.0,1.8,2411.5,7.788004239509027,1.164835164835165,True,False,mixed_media,canvas,mixed_media__canvas,0.6931471805599453,False,True,15345,1
taeil kim,60.96,72.9,0.1,4443.984,8.399306550393003,1.1958661417322836,True,False,oil,canvas,oil__canvas,5.288267030694535,False,True,15346,197
