width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,collected_material_raw,nant_support,nant_tool,nant_material_note,nant_material_match_method,nant_material_idx
39.0,54.0,0.5,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,mixed_media__paper,False,True,19876,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
61.0,80.0,0.25,4880.0,8.492900498847193,1.3114754098360657,True,False,mixed_media,paper,mixed_media__paper,False,True,19894,"charcoal, pastel, digital, metal",금속,사진/디지털,rule_based_material_parse,rule_material_parse,62.0
61.0,80.0,0.25,4880.0,8.492900498847193,1.3114754098360657,True,False,mixed_media,paper,mixed_media__paper,False,True,19895,"charcoal, pastel, digital, metal",금속,사진/디지털,rule_based_material_parse,rule_material_parse,62.0
61.0,80.0,0.1,4880.0,8.492900498847193,1.3114754098360657,True,False,mixed_media,paper,mixed_media__paper,False,True,19896,"charcoal, pastel, digital, metal",금속,사진/디지털,rule_based_material_parse,rule_material_parse,62.0
61.0,61.0,0.1,3721.0,8.221747728346623,1.0,True,False,mixed_media,paper,mixed_media__paper,False,True,19897,"charcoal, pastel, digital, metal",금속,사진/디지털,rule_based_material_parse,rule_material_parse,62.0
61.0,80.0,0.1,4880.0,8.492900498847193,1.3114754098360657,True,False,mixed_media,paper,mixed_media__paper,False,True,19898,"charcoal, pastel, digital, acrylic",종이,사진/디지털,rule_based_material_parse,rule_material_parse,26.0
39.0,54.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,mixed_media__paper,False,True,19901,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,mixed_media__paper,False,True,19902,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,mixed_media__paper,False,True,19903,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
60.6,60.6,2.0,3672.36,8.208589786150538,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,19908,"acrylic, oil, other",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
69.85,45.97,0.25,3211.0044999999996,8.074339095521108,1.519469219055906,True,False,other,paper,other__paper,False,True,19909,other,종이,기타,rule_based_material_parse,rule_material_parse,31.0
69.85,45.97,0.25,3211.0044999999996,8.074339095521108,1.519469219055906,True,False,other,paper,other__paper,False,True,19910,other,종이,기타,rule_based_material_parse,rule_material_parse,31.0
39.0,54.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,mixed_media__paper,False,True,19911,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
54.0,39.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,mixed_media__paper,False,True,19912,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
144.78,79.76,2.79,11547.652800000002,9.35423747451858,1.8151955867602807,True,False,mixed_media,canvas,mixed_media__canvas,False,True,19913,"acrylic, oil",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
89.92,65.02,2.54,5846.5984,8.67361530102114,1.3829590895109198,True,False,mixed_media,canvas,mixed_media__canvas,False,True,19915,"acrylic, oil, ink",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
60.6,72.6,2.5,4399.5599999999995,8.38925981490602,1.198019801980198,True,False,oil,canvas,oil__canvas,False,True,19917,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
60.71,72.64,2.54,4409.9744,8.391624163435381,1.1965079887992094,True,False,oil,canvas,oil__canvas,False,True,19918,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.47,45.47,3.05,2067.5209,7.6341055356738385,1.0,True,False,oil,canvas,oil__canvas,False,True,19919,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.47,45.47,3.05,2067.5209,7.6341055356738385,1.0,True,False,oil,canvas,oil__canvas,False,True,19920,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
100.0,50.0,2.5,5000.0,8.517193191416238,2.0,True,False,oil,canvas,oil__canvas,False,True,19921,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
31.8,40.9,2.54,1300.62,7.170596352834887,1.2861635220125784,True,False,oil,canvas,oil__canvas,False,True,19922,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
72.7,53.0,2.54,3853.1,8.256633298091595,1.3716981132075472,True,False,oil,canvas,oil__canvas,False,True,19923,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
40.9,31.8,2.54,1300.62,7.170596352834887,1.2861635220125784,True,False,oil,canvas,oil__canvas,False,True,19924,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
90.9,72.7,2.54,6608.43,8.796101385722906,1.250343878954608,True,False,oil,canvas,oil__canvas,False,True,19925,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.47,45.47,3.05,2067.5209,7.6341055356738385,1.0,True,False,oil,canvas,oil__canvas,False,True,19926,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
162.2,97.0,2.54,15733.4,9.663541120184696,1.672164948453608,True,False,oil,canvas,oil__canvas,False,True,19927,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
90.9,72.7,2.54,6608.43,8.796101385722906,1.250343878954608,True,False,oil,canvas,oil__canvas,False,True,19928,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
90.9,65.1,2.54,5917.59,8.685684550397957,1.3963133640552998,True,False,oil,canvas,oil__canvas,False,True,19929,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
89.92,44.96,2.54,4042.8032,8.304693591730816,2.0,True,False,oil,canvas,oil__canvas,False,True,19931,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
193.3,112.1,2.54,21668.93,9.9836347162924,1.7243532560214097,True,False,oil,canvas,oil__canvas,False,True,19932,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
162.2,130.3,2.54,21134.66,9.958669625812112,1.244819646968534,True,False,oil,canvas,oil__canvas,False,True,19933,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
162.31,130.3,2.54,21148.993,9.95934757104778,1.245663852647736,True,False,oil,canvas,oil__canvas,False,True,19934,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
69.85,39.88,1.78,2785.618,7.932225030796609,1.7515045135406215,True,False,mixed_media,canvas,mixed_media__canvas,False,True,19935,"acrylic, oil",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
60.6,70.7,2.0,4284.42,8.362740465977796,1.1666666666666667,True,False,oil,canvas,oil__canvas,False,True,19936,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
60.6,70.7,2.0,4284.42,8.362740465977796,1.1666666666666667,True,False,oil,canvas,oil__canvas,False,True,19937,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.5,37.9,3.0,1724.45,7.452663438045286,1.200527704485488,True,False,oil,canvas,oil__canvas,False,True,19938,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
53.0,45.5,1.5,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,oil__canvas,False,True,19939,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
108.0,79.0,0.1,8532.0,9.05157907959124,1.3670886075949369,True,False,mixed_media,paper,mixed_media__paper,False,True,19941,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
108.0,79.0,0.1,8532.0,9.05157907959124,1.3670886075949369,True,False,mixed_media,paper,mixed_media__paper,False,True,19942,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,mixed_media__paper,False,True,19943,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,mixed_media__paper,False,True,19944,"watercolor, ink",종이,수채,rule_based_material_parse,rule_material_parse,19.0
63.2,95.5,3.0,6035.6,8.705430548639496,1.5110759493670884,True,False,mixed_media,paper,mixed_media__paper,False,True,19945,"acrylic, gouache, ink",종이,아크릴,rule_based_material_parse,rule_material_parse,18.0
45.72,54.61,2.54,2496.7691999999997,7.822752855090672,1.1944444444444444,True,False,acrylic,canvas,acrylic__canvas,False,True,19946,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
37.9,45.5,2.0,1724.45,7.452663438045286,1.200527704485488,True,False,oil,canvas,oil__canvas,False,True,19947,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
37.9,45.5,2.0,1724.45,7.452663438045286,1.200527704485488,True,False,oil,canvas,oil__canvas,False,True,19948,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
162.0,130.0,5.0,21060.0,9.955130785687968,1.2461538461538462,True,False,mixed_media,paper,mixed_media__paper,False,True,19950,"color, acrylic, gouache, graphite, plaster",종이,아크릴,rule_based_material_parse,rule_material_parse,18.0
60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,oil,canvas,oil__canvas,False,True,19952,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
120.0,90.0,3.0,10800.0,9.287301413112312,1.3333333333333333,True,False,ink,paper,ink__paper,False,True,19953,"ink, paper",종이,수묵,rule_based_material_parse,rule_material_parse,20.0
28.0,39.0,0.1,1092.0,6.9957661563048505,1.3928571428571428,True,False,mixed_media,paper,mixed_media__paper,False,True,19954,"acrylic, watercolor, pencil",종이,아크릴,rule_based_material_parse,rule_material_parse,18.0
45.5,53.0,3.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,19955,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
116.8,91.0,3.5,10628.8,9.271322576910975,1.2835164835164834,True,False,acrylic,canvas,acrylic__canvas,False,True,19956,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
133.86,160.02,7.62,21420.277200000004,9.972093285094472,1.1954280591662931,True,False,mixed_media,fabric,mixed_media__fabric,False,True,19957,"acrylic, color, fabric, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
53.0,45.5,3.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,19959,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
90.9,72.7,3.5,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,acrylic__canvas,False,True,19960,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
90.9,72.7,3.5,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,acrylic__canvas,False,True,19961,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
30.0,30.0,2.0,900.0,6.802394763324311,1.0,True,False,ceramic,canvas,ceramic__canvas,False,True,19962,clay,캔버스,도자,rule_based_material_parse,rule_material_parse,13.0
53.0,45.5,3.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,19964,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
60.6,72.7,3.5,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,19965,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
91.0,116.8,3.5,10628.8,9.271322576910975,1.2835164835164834,True,False,acrylic,canvas,acrylic__canvas,False,True,19966,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
20.0,24.5,2.0,490.0,6.194405391104672,1.225,True,False,sculpture_material,paper,sculpture_material__paper,False,True,19968,"resin, found objects",종이,조각,rule_based_material_parse,rule_material_parse,28.0
45.47,52.83,1.78,2402.1801,7.784131979013144,1.16186496591159,True,False,mixed_media,canvas,mixed_media__canvas,False,True,19969,"acrylic, oil, pastel",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
20.0,24.5,2.0,490.0,6.194405391104672,1.225,True,False,sculpture_material,paper,sculpture_material__paper,False,True,19970,"resin, found objects",종이,조각,rule_based_material_parse,rule_material_parse,28.0
60.6,72.7,3.5,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,19972,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
33.0,33.0,2.0,1089.0,6.9930151229329605,1.0,True,False,acrylic,panel,acrylic__panel,False,True,19973,acrylic,목재,아크릴,rule_based_material_parse,rule_material_parse,45.0
60.6,72.7,3.5,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,19974,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
60.6,72.7,3.5,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,19975,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
45.5,53.0,3.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,19977,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
91.0,116.8,3.5,10628.8,9.271322576910975,1.2835164835164834,True,False,acrylic,canvas,acrylic__canvas,False,True,19979,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
66.0,77.0,2.0,5082.0,8.53346016388011,1.1666666666666667,True,False,oil,canvas,oil__canvas,False,True,19980,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
34.8,27.3,3.5,950.04,6.8565040889713424,1.2747252747252746,True,False,acrylic,canvas,acrylic__canvas,False,True,19983,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
53.0,45.0,3.0,2385.0,7.776954403322442,1.1777777777777778,True,False,mixed_media,canvas,mixed_media__canvas,False,True,19987,"acrylic, gesso",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
145.5,97.0,2.8,14113.5,9.55488706511493,1.5,True,False,acrylic,canvas,acrylic__canvas,False,True,19988,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
80.0,60.0,0.5,4800.0,8.476371196895983,1.3333333333333333,True,False,acrylic,panel,acrylic__panel,False,True,19989,acrylic,목재,아크릴,rule_based_material_parse,rule_material_parse,45.0
65.1,90.0,3.5,5858.999999999999,8.675734219544788,1.382488479262673,True,False,acrylic,canvas,acrylic__canvas,False,True,19990,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,53.0,3.5,3853.1,8.256633298091595,1.3716981132075472,True,False,acrylic,canvas,acrylic__canvas,False,True,19991,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
53.0,72.7,3.5,3853.1,8.256633298091595,1.3716981132075472,True,False,acrylic,canvas,acrylic__canvas,False,True,19992,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
65.1,90.0,3.5,5858.999999999999,8.675734219544788,1.382488479262673,True,False,acrylic,canvas,acrylic__canvas,False,True,19993,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
65.1,90.0,3.5,5858.999999999999,8.675734219544788,1.382488479262673,True,False,acrylic,canvas,acrylic__canvas,False,True,19996,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
89.4,130.3,3.5,11648.820000000002,9.362960166310268,1.4574944071588367,True,False,acrylic,canvas,acrylic__canvas,False,True,19997,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
89.4,130.3,3.5,11648.820000000002,9.362960166310268,1.4574944071588367,True,False,acrylic,canvas,acrylic__canvas,False,True,19998,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
45.5,53.0,3.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,19999,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,50.0,5.0,3635.0,8.19836438996762,1.454,True,False,acrylic,canvas,acrylic__canvas,False,True,20000,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,20001,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
80.26,116.59,2.54,9357.513400000002,9.143934871783973,1.4526538749065536,True,False,mixed_media,canvas,mixed_media__canvas,False,True,20003,"oil, acrylic",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
